New York Knicks
Brooklyn Nets
Golden State Warriors
Oklahoma City Thunder
Minnesota Timberwolves
Minnesota Timberwolves
Washington Wizards
Brooklyn Nets
Chicago Bulls
Denver Nuggets
Denver Nuggets
Oklahoma City Thunder
New Orleans Pelicans
San Antonio Spurs
Dallas Mavericks
New York Knicks
Denver Nuggets
Utah Jazz
Chicago Bulls
Milwaukee Bucks
