54,Sun Feb 6 2022,6:00p,,Box Score,,Indiana Pacers,W,,98,85,33,21,W 2,
55,Wed Feb 9 2022,7:00p,,Box Score,,San Antonio Spurs,W,,105,92,34,21,W 3,
56,Fri Feb 11 2022,7:00p,,Box Score,@,Indiana Pacers,W,,120,113,35,21,W 4,
57,Sat Feb 12 2022,7:30p,,Box Score,@,Philadelphia 76ers,L,,93,103,35,22,L 1,
58,Tue Feb 15 2022,7:30p,,Box Score,@,Atlanta Hawks,L,,116,124,35,23,L 2,
59,Thu Feb 24 2022,7:00p,,Box Score,@,Detroit Pistons,L,,103,106,35,24,L 3,
60,Sat Feb 26 2022,8:00p,,Box Score,,Washington Wizards,W,,92,86,36,24,W 1,
61,Mon Feb 28 2022,7:00p,,Box Score,,Minnesota Timberwolves,L,,122,127,36,25,L 1,
62,Wed Mar 2 2022,7:00p,,Box Score,,Charlotte Hornets,L,,98,119,36,26,L 2,
63,Fri Mar 4 2022,7:00p,,Box Score,@,Philadelphia 76ers,L,,119,125,36,27,L 3,
64,Sun Mar 6 2022,7:30p,,Box Score,,Toronto Raptors,W,,104,96,37,27,W 1,
65,Tue Mar 8 2022,7:00p,,Box Score,@,Indiana Pacers,W,,127,124,38,27,W 2,
66,Fri Mar 11 2022,8:00p,,Box Score,@,Miami Heat,L,,105,117,38,28,L 1,
67,Sat Mar 12 2022,8:00p,,Box Score,@,Chicago Bulls,L,,91,101,38,29,L 2,
68,Mon Mar 14 2022,7:00p,,Box Score,,Los Angeles Clippers,W,OT,120,111,39,29,W 1,
69,Wed Mar 16 2022,7:00p,,Box Score,,Philadelphia 76ers,L,,114,118,39,30,L 1,
