42,Mon Jan 10 2022,8:00p,,Box Score,,Philadelphia 76ers,L,,91,111,11,31,L 3,
43,Wed Jan 12 2022,8:30p,,Box Score,@,San Antonio Spurs,W,,128,124,12,31,W 1,
44,Fri Jan 14 2022,10:00p,,Box Score,@,Sacramento Kings,L,,114,126,12,32,L 1,
45,Sun Jan 16 2022,6:00p,,Box Score,@,Sacramento Kings,W,,118,112,13,32,W 1,
46,Wed Jan 19 2022,9:00p,,Box Score,@,Utah Jazz,W,,116,111,14,32,W 2,
47,Fri Jan 21 2022,10:00p,,Box Score,@,Golden State Warriors,L,,103,105,14,33,L 1,
48,Tue Jan 25 2022,8:00p,,Box Score,,San Antonio Spurs,L,,104,134,14,34,L 2,
49,Fri Jan 28 2022,8:00p,,Box Score,,Portland Trail Blazers,L,,110,125,14,35,L 3,
50,Mon Jan 31 2022,8:00p,,Box Score,,Golden State Warriors,L,,108,122,14,36,L 4,
51,Wed Feb 2 2022,8:00p,,Box Score,,Cleveland Cavaliers,W,,115,104,15,36,W 1,
52,Fri Feb 4 2022,8:30p,,Box Score,@,San Antonio Spurs,L,,106,131,15,37,L 1,
53,Sun Feb 6 2022,7:00p,,Box Score,,New Orleans Pelicans,L,,107,120,15,38,L 2,
54,Tue Feb 8 2022,8:00p,,Box Score,@,New Orleans Pelicans,L,,97,110,15,39,L 3,
55,Thu Feb 10 2022,8:00p,,Box Score,,Toronto Raptors,L,,120,139,15,40,L 4,
56,Mon Feb 14 2022,9:00p,,Box Score,@,Utah Jazz,L,,101,135,15,41,L 5,
57,Wed Feb 16 2022,9:00p,,Box Score,@,Phoenix Suns,L,,121,124,15,42,L 6,
58,Thu Feb 17 2022,10:30p,,Box Score,@,Los Angeles Clippers,L,,111,142,15,43,L 7,
59,Fri Feb 25 2022,7:00p,,Box Score,@,Orlando Magic,L,,111,119,15,44,L 8,
60,Sun Feb 27 2022,7:00p,,Box Score,,Los Angeles Clippers,L,,98,99,15,45,L 9,
61,Tue Mar 1 2022,8:00p,,Box Score,,Los Angeles Clippers,L,,100,113,15,46,L 10,
62,Wed Mar 2 2022,8:00p,,Box Score,,Utah Jazz,L,OT,127,132,15,47,L 11,
63,Fri Mar 4 2022,9:00p,,Box Score,@,Denver Nuggets,L,,101,116,15,48,L 12,
64,Sun Mar 6 2022,7:00p,,Box Score,,Memphis Grizzlies,W,,123,112,16,48,W 1,
65,Mon Mar 7 2022,7:30p,,Box Score,@,Miami Heat,L,,106,123,16,49,L 1,
66,Wed Mar 9 2022,8:00p,,Box Score,,Los Angeles Lakers,W,OT,139,130,17,49,W 1,
67,Fri Mar 11 2022,8:00p,,Box Score,,Dallas Mavericks,L,,100,113,17,50,L 1,
68,Sun Mar 13 2022,7:00p,,Box Score,@,New Orleans Pelicans,L,,105,130,17,51,L 2,
69,Wed Mar 16 2022,8:00p,,Box Score,,Phoenix Suns,L,,112,129,17,52,L 3,
